,Course ID,Course Title,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor,Department
1812,18731,Network Security,12,SV,N,MW,09:30AM,11:20AM,"San Jose, California",B23 212,"Sekar, Vyas",ELECTRICAL & COMPUTER ENGINEERING
1813,18732,Secure Software Systems,12,A,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 4623,"Bauer, Ljudevit
Parno, Bryan",ELECTRICAL & COMPUTER ENGINEERING
1814,18732,Secure Software Systems,12,,N,F,02:00PM,02:50PM,"Pittsburgh, Pennsylvania",HH  1107,"Bauer, Ljudevit
Parno, Bryan",ELECTRICAL & COMPUTER ENGINEERING
1815,18732,Secure Software Systems,12,RW,N,TR,07:00PM,08:20PM,"Kigali, Rwanda",CMR C520,"Bauer, Ljudevit
Parno, Bryan",ELECTRICAL & COMPUTER ENGINEERING
1816,18732,Secure Software Systems,12,SV,N,TR,09:00AM,10:20AM,"San Jose, California",B23 211,"Bauer, Ljudevit
Parno, Bryan",ELECTRICAL & COMPUTER ENGINEERING
1817,18732,Secure Software Systems,12,,N,F,11:00AM,11:50AM,"San Jose, California",B23 212,"Bauer, Ljudevit
Parno, Bryan",ELECTRICAL & COMPUTER ENGINEERING
1818,18733,Applied Cryptography,12,A,N,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",HH  1107,"Gligor, Virgil",ELECTRICAL & COMPUTER ENGINEERING
1819,18733,Applied Cryptography,12,,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",HH  1107,"Gligor, Virgil",ELECTRICAL & COMPUTER ENGINEERING
1820,18733,Applied Cryptography,12,SV,N,MW,11:30AM,01:20PM,"San Jose, California",B23 212,"Gligor, Virgil",ELECTRICAL & COMPUTER ENGINEERING
1821,18733,Applied Cryptography,12,,N,F,08:30AM,09:20AM,"San Jose, California",B23 212,"Gligor, Virgil",ELECTRICAL & COMPUTER ENGINEERING
1822,18739,Special Topics in Security:                                                      : Security and Fairness of Deep Learning,12,F,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HH  1107,"Datta, Anupam",ELECTRICAL & COMPUTER ENGINEERING
1823,18739,: Security and Fairness of Deep Learning,12,SF,N,TR,10:30AM,11:50AM,"San Jose, California",B23 212,"Datta, Anupam",ELECTRICAL & COMPUTER ENGINEERING
1824,18741,Computer Networks,12,Lec 1,N,MW,12:30PM,02:20PM,"Pittsburgh, Pennsylvania",PH  A18C,"Suresh Kumar, Swarun Kumar",ELECTRICAL & COMPUTER ENGINEERING
1825,18741,Computer Networks,12,A,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A18B,TBA,ELECTRICAL & COMPUTER ENGINEERING
1826,18742,Computer Architecture and Systems,12,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HL  106B,"Lucia, Brandon",ELECTRICAL & COMPUTER ENGINEERING
1827,18745,Rapid Prototyping of Computer Systems,12,Lec 1,N,MW,02:30PM,03:50PM,"Pittsburgh, Pennsylvania",HL  106B,"Siewiorek, Daniel
Smailagic, Asim",ELECTRICAL & COMPUTER ENGINEERING
1828,18745,Rapid Prototyping of Computer Systems,12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,ELECTRICAL & COMPUTER ENGINEERING
1829,18748,Wireless Sensor Networks,12,A,N,MW,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",WEH 5312,"Rajkumar, Ragunathan",ELECTRICAL & COMPUTER ENGINEERING
1830,18750,Wireless Networks and Applications,12,Lec 1,N,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A20A,"Steenkiste, Peter",ELECTRICAL & COMPUTER ENGINEERING
1831,18750,Wireless Networks and Applications,12,A,N,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",BH  237B,TBA,ELECTRICAL & COMPUTER ENGINEERING
1832,18751,Applied Stochastic Processes,12,A,N,MWF,12:30PM,02:20PM,"Pittsburgh, Pennsylvania",WEH 5328,"Yagan, Osman",ELECTRICAL & COMPUTER ENGINEERING
1833,18751,Applied Stochastic Processes,12,SV,N,MWF,09:30AM,11:20AM,"San Jose, California",B23 109,"Yagan, Osman",ELECTRICAL & COMPUTER ENGINEERING
1834,18751,Applied Stochastic Processes,12,,N,MWF,09:30AM,11:20AM,"San Jose, California",B23 110,"Yagan, Osman",ELECTRICAL & COMPUTER ENGINEERING
1835,18752,"Estimation, Detection and Learning",12,A,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  A54,"Negi, Rohit",ELECTRICAL & COMPUTER ENGINEERING
1836,18753,Information Theory,12,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",SH  219,"Grover, Pulkit",ELECTRICAL & COMPUTER ENGINEERING
1837,18757,Network Management and Control,12,A,N,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",WEH 4709,"Kim, Hyong",ELECTRICAL & COMPUTER ENGINEERING
1838,18759,Wireless Networks,12,A,N,MW,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",DH  1209,"Tonguz, Ozan",ELECTRICAL & COMPUTER ENGINEERING
1839,18759,Wireless Networks,12,RW,N,MW,10:30AM,12:20PM,"Kigali, Rwanda",CMR C421,"Mugume, Edwin",ELECTRICAL & COMPUTER ENGINEERING
1840,18759,Wireless Networks,12,,N,F,10:30AM,11:20AM,"Kigali, Rwanda",CMR C421,"Mugume, Edwin",ELECTRICAL & COMPUTER ENGINEERING
1841,18795,Bioimage Informatics                                                             This Section Cancelled,12,A,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A19,"Yang, Ge",ELECTRICAL & COMPUTER ENGINEERING
1842,18799,Special Topics in Signal Processing                                              : Advanced Machine Learning,12,SM,N,MW,01:30PM,03:20PM,"San Jose, California",B23 118,"Mengshoel, Ole",ELECTRICAL & COMPUTER ENGINEERING
1843,18842,Distributed Systems                                                              This Section Cancelled,12,TB,N,T,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",TBA,"Nace, William",ELECTRICAL & COMPUTER ENGINEERING
1844,18842,This Section Cancelled,12,,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Nace, William",ELECTRICAL & COMPUTER ENGINEERING
1845,18843,Mobile and Pervasive Computing,12,SV,N,TR,01:30PM,02:50PM,"San Jose, California",B23 118,"Zhang, Pei",ELECTRICAL & COMPUTER ENGINEERING
1846,18845,Internet Services,12,A,N,MW,02:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  2105,"O'Hallaron, David",ELECTRICAL & COMPUTER ENGINEERING
1847,18847,Special Topics in Computer Systems:                                              : Advanced Cloud Computing,12,B,N,MW,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",DH  2210,"Ganger, Gregory
Sakr, Majd
Amvrosiadis, Georgios",ELECTRICAL & COMPUTER ENGINEERING
1848,18848,Special Topics in Embedded Systems                                               : Special Topics in Embedded Systems,12,D,N,R,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",HH  1107,"Narasimhan, Priya",ELECTRICAL & COMPUTER ENGINEERING
1849,18848,Special Topics in Embedded Systems                                               : Special Topics in Embedded Systems,12,,N,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",BH  255A,"Narasimhan, Priya",ELECTRICAL & COMPUTER ENGINEERING
1850,18859,Special Topics in Communications                                                 : Telecom Policy in Developing CountriesThis Section Cancelled,12,RW,N,MW,02:00PM,03:50PM,"Kigali, Rwanda",CMR C525,"Garba, Aminata",ELECTRICAL & COMPUTER ENGINEERING
1851,18859,This Section Cancelled,12,,N,F,05:00PM,05:50PM,"Kigali, Rwanda",CMR C425,"Garba, Aminata",ELECTRICAL & COMPUTER ENGINEERING
1852,18875,Engineering and Economics of Electric Energy Systems,12,Lec 1,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5302,"Ilic, Jovan",ELECTRICAL & COMPUTER ENGINEERING
1853,18875,Engineering and Economics of Electric Energy Systems,12,A,N,R,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",WEH 8427,TBA,ELECTRICAL & COMPUTER ENGINEERING
1854,18875,Engineering and Economics of Electric Energy Systems,12,B,N,F,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",WEH 5304,TBA,ELECTRICAL & COMPUTER ENGINEERING
1855,18879,Special Topics in Systems and Controls                                           : Special Topics in Systems and Controls,12,M,N,M,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",PH  A19,"Ilic, Jovan",ELECTRICAL & COMPUTER ENGINEERING
1856,18879,Special Topics in Systems and Controls                                           : Special Topics in Systems and Controls,12,,N,TR,04:30PM,05:50PM,"Pittsburgh, Pennsylvania",GHC 4102,"Ilic, Jovan",ELECTRICAL & COMPUTER ENGINEERING
1857,18882,Special Topics in Energy Systems                                                 : Energy Systems Modeling,12,RW,N,TR,04:00PM,05:50PM,"Kigali, Rwanda",CMR C425,"Williams, Nathaniel",ELECTRICAL & COMPUTER ENGINEERING
1858,18883,Special Topics in Energy Systems                                                 : Efficiency and Demand Side Management in Smartgrids,6,K4,Y,TR,10:30AM,12:20PM,"Kigali, Rwanda",CMR C525,"Ustun, Taha",ELECTRICAL & COMPUTER ENGINEERING
1859,18883,: Small Hydro-Electric Systems,6,R3,Y,TR,10:30AM,12:20PM,"Kigali, Rwanda",CMR C525,"Ustun, Taha",ELECTRICAL & COMPUTER ENGINEERING
1860,18898,"Special Topics in Signal Processing                                              : Sparsity, Structure, and Inference",12,G,N,MW,04:30PM,06:20PM,"Pittsburgh, Pennsylvania",SH  222,"Chi, Yuejie",ELECTRICAL & COMPUTER ENGINEERING
1861,18899,Special Topics in Signal Processing                                              : Enterprise IoT in the Developing World,6,A4,Y,MW,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",HH  1107,"Krogh, Bruce",ELECTRICAL & COMPUTER ENGINEERING
1862,18899,Special Topics in Signal Processing                                              : Enterprise IoT in the Developing World,6,,Y,F,09:30AM,10:20AM,"Pittsburgh, Pennsylvania",HH  1107,"Krogh, Bruce",ELECTRICAL & COMPUTER ENGINEERING
1863,18899,: Data Analytics (DA),6,B3,Y,MWF,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",HH  1107,"McSharry, Patrick",ELECTRICAL & COMPUTER ENGINEERING
1864,18899,: Big Data Science (BDS),6,B4,Y,MWF,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",HH  1107,"McSharry, Patrick",ELECTRICAL & COMPUTER ENGINEERING
1865,18899,: Data Analytics (DA),6,K3,Y,MWF,03:00PM,04:20PM,"Kigali, Rwanda",CMR C525,"McSharry, Patrick",ELECTRICAL & COMPUTER ENGINEERING
1866,18899,: Big Data Science (BDS),6,K4,Y,MWF,02:00PM,03:20PM,"Kigali, Rwanda",CMR C525,"McSharry, Patrick",ELECTRICAL & COMPUTER ENGINEERING
1867,18899,: Enterprise IoT in the Developing World,6,L4,Y,MW,03:30PM,04:50PM,"Kigali, Rwanda",CMR C425,"Krogh, Bruce",ELECTRICAL & COMPUTER ENGINEERING
1868,18899,: Enterprise IoT in the Developing World,6,,Y,F,03:30PM,04:20PM,"Kigali, Rwanda",CMR C425,"Krogh, Bruce",ELECTRICAL & COMPUTER ENGINEERING
1869,18899,": Applied Digital Signal Processing
                    
                    This Section Cancelled",6,R4,Y,MW,08:30AM,10:20AM,"Kigali, Rwanda",CMR C425,"Kavcic, Aleksandar",ELECTRICAL & COMPUTER ENGINEERING
1870,18902,Graduate Seminar,0,A,N,R,03:30PM,05:50PM,"Pittsburgh, Pennsylvania",WEH 5421,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1871,18906,Graduate Seminar,0,A,N,F,03:00PM,04:50PM,"Pittsburgh, Pennsylvania",SH  125,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1872,18980,M.S. Graduate Project,0-48,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1873,18980,M.S. Graduate Project,0-48,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1874,18980,M.S. Graduate Project,0-48,SV,N,TBA,TBA,TBA,"San Jose, California",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1875,18984,M.S. Teaching Assistantship,0-48,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1876,18984,M.S. Teaching Assistantship,0-48,SV,N,TBA,TBA,TBA,"San Jose, California",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1877,18990,Reading and Research,0-48,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1878,18990,Reading and Research,0-48,B,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1879,18990,Reading and Research,0-48,PB,N,TBA,TBA,TBA,"Lisbon, Portugal",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1880,18990,Reading and Research,0-48,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1881,18990,Reading and Research,0-48,SB,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1882,18990,Reading and Research,0-48,SV,N,TBA,TBA,TBA,"San Jose, California",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1883,18992,ECE Graduate Teaching Internship,12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1884,18992,ECE Graduate Teaching Internship,12,B,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1885,18992,ECE Graduate Teaching Internship,12,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1886,18992,ECE Graduate Teaching Internship,12,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1887,18992,ECE Graduate Teaching Internship,12,SV,N,TBA,TBA,TBA,"San Jose, California",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1888,18994,Internship for Electrical and Computer Engineering MS Students                   This Section Cancelled,3,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1889,18994,This Section Cancelled,3,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1890,18994,This Section Cancelled,3,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1891,18994,This Section Cancelled,3,SV,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1892,18995,Practicum in Electrical and Computer Engineering,0-36,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1893,18996,Internship one for Electrical and Computer Engineering PhD Students,VAR,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1894,18996,Internship one for Electrical and Computer Engineering PhD Students,VAR,SV,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1895,18997,Internship Two for Electrical and Computer Engineering PhD Students,VAR,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1896,18997,Internship Two for Electrical and Computer Engineering PhD Students,VAR,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1897,18997,Internship Two for Electrical and Computer Engineering PhD Students,VAR,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1898,18997,Internship Two for Electrical and Computer Engineering PhD Students,VAR,SV,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1899,18998,Internship Three Electrical and Computer Engineering PhD Students,VAR,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1900,18998,Internship Three Electrical and Computer Engineering PhD Students,VAR,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1901,18998,Internship Three Electrical and Computer Engineering PhD Students,VAR,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1902,18998,Internship Three Electrical and Computer Engineering PhD Students,VAR,SV,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1903,18999,ECE Alternative Teaching Assistantship,VAR,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1904,18999,ECE Alternative Teaching Assistantship,VAR,PP,N,TBA,TBA,TBA,"Lisbon, Portugal",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1905,18999,ECE Alternative Teaching Assistantship,VAR,RW,N,TBA,TBA,TBA,"Kigali, Rwanda",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1906,18999,ECE Alternative Teaching Assistantship,VAR,SV,N,TBA,TBA,TBA,"San Jose, California",DNM,"Marculescu, Diana",ELECTRICAL & COMPUTER ENGINEERING
1907,73051,Study Abroad,0,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ECONOMICS
1908,73102,Principles of Microeconomics,9,W,N,UTR,10:30AM,11:20AM,"Doha, Qatar",CMB 2163,"Boranbay Akan, Serra",ECONOMICS
1909,73102,Principles of Microeconomics,9,Lec 1,N,MW,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",DH  2210,"Muller, Nicholas
Kesten, Onur
Goldburg, Carol",ECONOMICS
1910,73102,Principles of Microeconomics,9,A,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",BH  235A,TBA,ECONOMICS
1911,73102,Principles of Microeconomics,9,B,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",BH  235B,TBA,ECONOMICS
1912,73102,This Section Cancelled,9,C,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",WEH 5201,TBA,ECONOMICS
1913,73102,This Section Cancelled,9,,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",GHC 4211,TBA,ECONOMICS
1914,73102,This Section Cancelled,9,D,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",WEH 4709,TBA,ECONOMICS
1915,73102,This Section Cancelled,9,E,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",DH  2122,TBA,ECONOMICS
1916,73102,This Section Cancelled,9,F,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",DH  1217,TBA,ECONOMICS
1917,73102,This Section Cancelled,9,Lec 2,N,MW,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  2210,"Muller, Nicholas
Kesten, Onur
Goldburg, Carol",ECONOMICS
1918,73102,This Section Cancelled,9,H,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",BH  235A,TBA,ECONOMICS
1919,73102,This Section Cancelled,9,I,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",BH  235B,TBA,ECONOMICS
1920,73102,This Section Cancelled,9,J,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  1212,TBA,ECONOMICS
1921,73102,This Section Cancelled,9,K,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",BH  255A,TBA,ECONOMICS
1922,73102,This Section Cancelled,9,L,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  2122,TBA,ECONOMICS
1923,73102,This Section Cancelled,9,M,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  2302,TBA,ECONOMICS
1924,73103,Principles of Macroeconomics,9,Lec 1,N,MW,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",DH  2210,"Sleet, Christopher
Goldburg, Carol",ECONOMICS
1925,73103,Principles of Macroeconomics,9,A,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PH  A18A,TBA,ECONOMICS
1926,73103,Principles of Macroeconomics,9,B,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PH  A18B,TBA,ECONOMICS
1927,73103,Principles of Macroeconomics,9,C,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PH  A18C,TBA,ECONOMICS
1928,73103,Principles of Macroeconomics,9,D,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",PH  125C,TBA,ECONOMICS
1929,73103,Principles of Macroeconomics,9,Lec 2,N,MW,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",CUC MCCNMY,"Sleet, Christopher
Goldburg, Carol",ECONOMICS
1930,73103,Principles of Macroeconomics,9,H,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",PH  A18C,TBA,ECONOMICS
1931,73103,Principles of Macroeconomics,9,I,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",PH  125C,TBA,ECONOMICS
1932,73103,Principles of Macroeconomics,9,J,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",MM  A14,TBA,ECONOMICS
1933,73103,Principles of Macroeconomics,9,K,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5409,TBA,ECONOMICS
1934,73160,Foundations of Microeconomics: Applications and Theory,9,Lec 1,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",DH  1211,"Spear, Stephen",ECONOMICS
1935,73160,Foundations of Microeconomics: Applications and Theory,9,A,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",GHC 4211,TBA,ECONOMICS
1936,73160,Foundations of Microeconomics: Applications and Theory,9,B,N,F,12:30PM,01:20PM,"Pittsburgh, Pennsylvania",DH  1211,TBA,ECONOMICS
1937,73230,Intermediate Microeconomics,9,W,N,UTR,01:30PM,02:20PM,"Doha, Qatar",CMB 2163,"Boranbay Akan, Serra",ECONOMICS
1938,73230,Intermediate Microeconomics,9,Lec 1,N,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",GHC 4211,"Erol, Selman",ECONOMICS
1939,73230,Intermediate Microeconomics,9,,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Erol, Selman",ECONOMICS
1940,73230,Intermediate Microeconomics,9,A,N,F,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",POS MN AUD,TBA,ECONOMICS
1941,73230,This Section Cancelled,9,B,N,F,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",SH  125,TBA,ECONOMICS
1942,73230,This Section Cancelled,9,Lec 2,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GHC 4211,"Erol, Selman",ECONOMICS
1943,73230,This Section Cancelled,9,C,N,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",POS MN AUD,TBA,ECONOMICS
1944,73230,This Section Cancelled,9,D,N,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",WEH 5403,TBA,ECONOMICS
1945,73240,Intermediate Macroeconomics,9,Lec 1,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",POS MN AUD,"Zetlin-Jones, Ariel",ECONOMICS
1946,73240,Intermediate Macroeconomics,9,A,N,F,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",POS MN AUD,TBA,ECONOMICS
1947,73240,Intermediate Macroeconomics,9,Lec 2,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  235A,"Wee, Shu Lin",ECONOMICS
1948,73240,Intermediate Macroeconomics,9,C,N,F,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",POS MN AUD,TBA,ECONOMICS
1949,73240,This Section Cancelled,9,D,N,F,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5201,TBA,ECONOMICS
1950,73265,Economics and Data Science,9,A,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5409,"Gasper, John",ECONOMICS
1951,73270,Strategic Professional Communication for Economists,9,A,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",WEH 5304,"Stark, V.Emily",ECONOMICS
1952,73274,Econometrics I,9,Lec 1,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GHC 5222,"Sarpca, Sinan",ECONOMICS
1953,73274,Econometrics I,9,A,N,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GHC 4307,TBA,ECONOMICS
1954,73305,Upper Level Economics Elective Transfer Credit,9-12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ECONOMICS
1955,73315,Market Design,9,A,N,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",SH  125,"Kesten, Onur",ECONOMICS
1956,73327,Advanced Topics In Macroeconomics And Real Business Cycles,9,W,N,UT,04:30PM,05:50PM,"Doha, Qatar",CMB 3035,"Kydland, Finn
Akguc, Serkan",ECONOMICS
1957,73338,Financial Crises and Risk,9,A,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",POS MN AUD,"Zetlin-Jones, Ariel",ECONOMICS
1958,73341,Within the Firm: Managing through Incentives,9,W,N,UTR,09:30AM,10:20AM,"Doha, Qatar",CMB 1190,"Boranbay Akan, Serra",ECONOMICS
1959,73348,Behavioral Economics,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  226B,"Gasper, John",ECONOMICS
1960,73359,Benefit-Cost Analysis,9,A,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",GHC 5222,"Portnykh, Margarita",ECONOMICS
1961,73365,"Firms, Market Structures, and Strategy",9,A,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",DH  1211,"Sarpca, Sinan",ECONOMICS
1962,73367,Technology Jobs and the Future of Work,9,A,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",GHC 4102,"Wee, Shu Lin",ECONOMICS
1963,73372,International Money and Finance                                                  This Section Cancelled,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",POS MN AUD,"Goodfriend, Marvin",ECONOMICS
1964,73395,Independent Study in Economics,1-18,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,ECONOMICS
1965,73401,Study Abroad Upper Level Economics Elective,9-18,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ECONOMICS
1966,73402,Study Aboard Upper Level Economics Elective,9-18,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ECONOMICS
1967,73403,Study Aboard Upper Level Economics Elective,9-18,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ECONOMICS
